protein,label
jgi|Conpu1|160961|estExt_Genemark1.C_1_t10223,0
AB10116.1,0
NFTN_EGVN_7401|0,0
tr|H3GHB9|H3GHB9_PHYRM,0
jgi|Fusgr1|5404|FGSG_02822T0,0
tr|K3WRP1|K3WRP1_GLOUD,0
jgi|Colhig2|9717|CH63R_08509T0,0
jgi|Stano2|445|SNOG_00558.3,0
jgi|Cocsa1|234685|CE30126_250,0
jgi|Mycgr3|101742|estExt_fgenesh1_pm.C_chr_120085,0
jgi|Fusgr1|4799|FGSG_03348T0,0
jgi|Lacbi2|472339|fgenesh1_kg.LG_3_#_737_#_1315679:3,0
evm.model.hcontig_036_002.11,0
jgi|Amath1|87804|estExt_fgenesh1_pg.C_1540002,0
jgi|Aspni7|1141896|fgenesh1_kg.chr_201_#_85_#_0_0_EXTC103735.b1_EXTC_EXTD,0
jgi|Venin1|18073|atg113.t1,0
jgi|Cormi1|1679|CCM_01684m.01,0
jgi|Trave1|23117|fgenesh1_pg.11_#_16,0
jgi|Sphst1|263681|gm1.25571_g,0
AB05331.1,0
NFTN_EGVN_2399|0,0
XP_008903931.1,0
APA16153.1,0
NFTN_EGTN_407|0,0
XP_012204253.1,0
jgi|Maggr1|120042|MGG_07901T0,0
jgi|Colhig2|13280|CH63R_12072T0,0
jgi|Phyca11|126128|e_gw1.61.217.1,0
jgi|Gymlu1|67778|fgenesh1_pm.3_#_248,0
jgi|Altal1|1025624|fgenesh1_kg.30_#_99_#_Locus12194v1rpkm0.85,0
RQM15242.1,0
jgi|Pisti1|207543|CE34650_120,0
jgi|Batde5|91849|GP3.074080,0
p3_t237631_Ust_maydi_v2@um00344@368,0
jgi|Phyca11|19300|fgenesh1_pg.PHYCAscaffold_47_#_4,0
jgi|Verda1|4477|VDAG_01477T0,0
jgi|Parbr1|233|PABG_00233m.01,0
jgi|Amath1|70878|fgenesh1_kg.296_#_13_#_isotig23467,0
jgi|Nemde1|9649|g6294.t1,0
NFTN_EGVN_79|0,0
jgi|Colhig2|196|CH63R_00196T0,0
jgi|Claok1|3578|g14735.t1,0
PITG_00275T0,0
jgi|Copci1|10412|CC1G_12394T0,0
jgi|Moeaph1|4863|PaG_01778T0,0
NFTN_EGTN_1628|0,0
jgi|Verda1|740|VDAG_00740T0,0
jgi|Cocsa1|39513|fgenesh1_kg.13_#_42_#_Locus2617v1rpkm41.63,0
jgi|Physo3|284874|fgenesh1_kg.2_#_220_#_CL1918Contig1,0
jgi|Blugr1|23297|BGHDH14_bghG001169000001001,0
NFTN_EGTN_1612|0,0
jgi|Fompi3|1028797|fgenesh1_pm.9_#_146,0
jgi|Fusgr1|3364|FGSG_04624T0,0
jgi|Colgr1|7125|GLRG_01577T0,0
jgi|Fusgr1|4171|FGSG_03910T0,0
jgi|Suilu1|807532|fgenesh1_kg.184_#_8_#_Locus1713v1rpkm105.90,0
jgi|Fusox2|1064|FOXG_00537T0,0
XP_008898500.1,0
NCU00704T0,0
jgi|Phyinf1|17506|rna13359,0
jgi|Lepmu1|8750|Lema_T035690.1,0
jgi|Usthor1|82253|UHOR_06100,0
jgi|Hypsu1|42911|fgenesh1_kg.48_#_6_#_Locus10207v2rpkm1.59,0
jgi|Fusgr1|6752|FGSG_05820T0,0
jgi|Stano2|9534|SNOG_15948.3,0
NFTN_EGTN_5879|0,0
jgi|Claok1|11689|g10306.t1,0
AB02809.1,0
jgi|Plicr1|31052|fgenesh1_pg.11_#_214,0
jgi|Copci1|448|CC1G_00524T0,0
jgi|Maggr1|119537|MGG_01438T0,0
jgi|Pilcr1|7121|gm1.7121_g,0
jgi|Glotr1_1|56392|estExt_Genewise1.C_00003_t10403,0
jgi|Blugr1|20859|BGHDH14_bgh01769,0
jgi|Metro1|2662|MAA_09923T0,0
jgi|Fusox2|7699|FOXG_11567T0,0
jgi|Colgr1|386|GLRG_00386T0,0
jgi|Plicr1|144594|estExt_Genewise1.C_13_t10318,0
AO090010000136,0
jgi|Amath1|63498|fgenesh1_kg.66_#_22_#_isotig20157,0
jgi|Fompi3|1125026|e_gw1.38.145.1,0
jgi|Phyinf1|4247|rna10650,0
jgi|Sebve1|328467|fgenesh1_kg.10_#_103_#_Locus2819v1rpkm63.85,0
jgi|Claok1|4904|g7420.t1,0
jgi|Gymlu1|98220|estExt_fgenesh1_pm.C_380114,0
jgi|Cocsa1|96412|e_gw1.12.386.1,0
jgi|Glotr1_1|116411|estExt_fgenesh1_pm.C_000080110,0
jgi|Clafu1|184928|scf7180000127330_G5611,0
jgi|Fomme1|150522|gm1.852_g,0
PGT21_026544-T1,0
jgi|Lacam1|16094|gm1.16094_g,0
APA13527.1,0
jgi|Aspni7|1141429|fgenesh1_kg.chr_102_#_34_#_198_1_CATW_CATX_CATY_CATZ,0
jgi|Pisti1|1001496|fgenesh1_kg.34_#_15_#_Locus18980v1rpkm1.33,0
jgi|Entbi1|2432|EBI_27178m.01,0
jgi|Hydpi2|110023|fgenesh1_kg.8_#_265_#_Locus23403v3rpkm0.33,0
jgi|Pisti1|1004200|fgenesh1_kg.56_#_50_#_Locus1075v1rpkm169.44,0
jgi|Hydpi2|168409|fgenesh1_pg.16_#_94,0
TDH65555.1,0
jgi|Fusgr1|4978|FGSG_03196T0,0
jgi|Colgr1|8449|GLRG_02533T0,0
jgi|Lepmu1|10896|Lema_T068070.1,0
jgi|Ascra1|10473|ST47_g2009T0,0
NFTN_EGTN_1284|0,0
jgi|Verda1|1993|VDAG_06165T0,0
jgi|Gymlu1|234326|estExt_Genewise1Plus.C_1230044,0
jgi|Batde5|26574|fgenesh1_pg.C_scaffold_10000161,0
AO090005000396,0
p3_t237631_Ust_maydi_v2@um03564@4063,0
jgi|Fusox2|20397|FOXG_04265T2,0
jgi|Cormi1|6471|CCM_06490m.01,0
jgi|Altal1|744273|CE744272_115,0
jgi|Physo3|257622|Physo2.s_464207,0
jgi|Undpi1|2871|HiC_scaffold_14.g06248.m1,0
jgi|Fusox2|25470|FOXG_06892T3,0
NFTN_EGTN_1058|0,0
PGT21_010630-T1,0
jgi|Lacbi2|307590|Lacbi1.eu2.Lbscf0036g00380,0
jgi|Maggr1|112899|MGG_05705T0,0
NFTN_EGVN_6668|0,0
tr|M4BQR2|M4BQR2_HYAAE,0
jgi|Fusgr1|4760|FGSG_03381T0,0
jgi|Fusgr1|2721|FGSG_02381T0,0
jgi|Metro1|175|MAA_07693T0,0
jgi|Clafu1|194822|scf7180000130789_G8305,0
jgi|Fusgr1|4825|FGSG_03326T0,0
jgi|Punst1|78795|estExt_Genewise1.C_1_t10374,0
jgi|Suilu1|812007|fgenesh1_kg.473_#_9_#_Locus14799v1rpkm1.33,0
NFTN_EGTN_3758|0,0
jgi|Physo3|320903|gm1.478_g,0
jgi|Fusgr1|11108|FGSG_09586T0,0
jgi|Sebve1|328847|fgenesh1_kg.12_#_190_#_Locus2999v1rpkm59.75,0
XP_008891642.1,0
jgi|Mycgr3|95586|fgenesh1_pg.C_chr_9000110,0
XP_012199331.1,0
jgi|Copci1|5285|CC1G_06123T0,0
jgi|Sphst1|270438|gm1.32328_g,0
jgi|Dacsp1|106077|gm1.3195_g,0
jgi|Trave1|20773|fgenesh1_pg.6_#_561,0
jgi|Cocsa1|40370|fgenesh1_kg.15_#_36_#_Locus8520v1rpkm11.76,0
jgi|Sebve1|30302|gm1.11574_g,0
jgi|Sacce1|3217|YJL213W,0
jgi|Colhig2|10188|CH63R_08980T0,0
jgi|Botci1|8555|BC1T_06243,0
jgi|Fusox2|2629|FOXG_08211T0,0
jgi|Venin1|21419|atg8395.t1,0
jgi|Metro1|6937|MAA_08685T0,0
jgi|Trave1|43576|gm1.2460_g,0
PGT21_020056-T1,0
jgi|Melli2_B|1028109|estExt_Genewise1.C_15_t10025,0
jgi|Conpu1|128240|estExt_Genewise1Plus.C_10_t20272,0
jgi|Maggr1|113245|MGG_13801T0,0
jgi|Clafu1|184441|scf7180000127112_G9541,0
evm.model.hcontig_039_005.102,0
jgi|Lepmu1|9501|Lema_T043200.1,0
jgi|Sacce1|1867|YEL050C,0
p3_t237631_Ust_maydi_v2@um03615@4114,0
jgi|Plicr1|41016|fgenesh1_kg.7_#_524_#_Locus1017v1rpkm196.08,0
jgi|Fomme1|25496|fgenesh1_pg.1_#_868,0
jgi|Clafu1|193830|scf7180000130735_G5176,0
jgi|Colgr1|9367|GLRG_10307T0,0
jgi|Dacsp1|116131|estExt_Genemark1.C_80352,0
jgi|Maggr1|117230|MGG_02758T0,0
jgi|Malgl1|537|MGL_0536,0
jgi|Physo3|319425|fgenesh1_pm.12_#_261,0
XP_008898951.1,0
jgi|Psean1_1|83501|PANT_19c00097,0
NFTN_EGTN_1184|0,0
jgi|Trave1|170356|estExt_Genewise1Plus.C_8_t10361,0
jgi|Sphst1|54347|fgenesh1_pg.215_#_19,0
jgi|Fusgr1|12606|FGSG_11052T0,0
NFTN_EGTN_492|0,0
jgi|Ectsil1|28776|rna3869,0
jgi|Wolco1|140157|estExt_fgenesh1_kg.C_130109,0
jgi|Colhig2|7900|CH63R_06692T0,0
PGT21_008189-T1,0
jgi|Punst1|116802|fgenesh1_pm.21_#_25,0
jgi|Fusgr1|10588|FGSG_09142T0,0
jgi|Suilu1|813502|fgenesh1_kg.773_#_1_#_Locus1305v1rpkm137.35,0
jgi|Sebve1|332726|fgenesh1_kg.71_#_37_#_Locus3242v1rpkm54.19,0
jgi|Nemde1|1611|g13481.t1,0
jgi|Punst1|133697|gm1.4922_g,0
jgi|Cormi1|7966|CCM_07985m.01,0
jgi|Fompi3|1054065|gm1.9745_g,0
jgi|Verda1|261|VDAG_00261T0,0
jgi|Colhig2|1502|CH63R_01502T0,0
jgi|Mycgr3|86108|fgenesh1_pm.C_chr_5000193,0
jgi|Paxru1|833429|fgenesh1_kg.1155_#_1_#_Locus8840v1rpkm3.57,0
jgi|Hypsu1|49906|fgenesh1_kg.237_#_1_#_Locus11666v1rpkm2.40,0
jgi|Lacbi2|294894|Lacbi1.estExt_fgenesh2_pg.C_250008,0
jgi|Phyinf1|5725|rna16865,0
tr|H3H9J0|H3H9J0_PHYRM,0
jgi|Sphst1|274989|gm1.36879_g,0
jgi|Paxru1|829542|fgenesh1_kg.410_#_7_#_Locus12586v4rpkm0.28,0
evm.model.hcontig_026_002.31,0
jgi|Gymlu1|50239|fgenesh1_kg.103_#_11_#_Locus19483v1rpkm0.88,0
jgi|Dicsq1|180308|estExt_Genemark1.C_110049,0
PGT21_019634-T1,0
jgi|Clafu1|190135|scf7180000130313_G223,0
NFTN_EGTN_331|0,0
jgi|Maggr1|112462|MGG_03337T0,0
jgi|Fusox2|6800|FOXG_20431T0,0
jgi|Colhig2|1225|CH63R_01225T0,0
jgi|Dicsq1|141380|fgenesh1_kg.82_#_4_#_isotig08714,0
jgi|Colhig2|9169|CH63R_07961T0,0
jgi|Amamu1|25400|estExt_Genemark1.C_450042,0
jgi|Fusgr1|10583|FGSG_09137T0,0
jgi|Hypsu1|76496|estExt_fgenesh1_pg.C_200062,0
jgi|Colgr1|8759|GLRG_09702T0,0
NFTN_EGTN_3722|0,0
jgi|Stehi1|149190|estExt_fgenesh1_pm.C_140120,0
jgi|Verda1|8046|VDAG_02888T0,0
jgi|Lacbi2|634738|estExt_Genewise1Plus.C_LG_10_t50103,0
AO090102000484,0
NFTN_EGTN_5954|0,0
AO090005001111,0
jgi|Cocvi1|24730|gm1.3334_g,0
jgi|Physo3|294643|fgenesh1_pg.1_#_1816,0
XP_012206308.1,0
XP_008900047.1,0
jgi|Picst3|91537|estExt_gwp_genewisePlus_human.C_chr_8.10885,0
jgi|Clafu1|196827|scf7180000130934_G2480,0
jgi|Lepmu1|7364|Lema_T123090.1,0
evm.model.hcontig_000_003.276,0
jgi|Fusox2|206|FOXG_00102T0,0
TDH70022.1,0
jgi|Lepmu1|5216|Lema_T112410.1,0
jgi|Mycgr3|90122|fgenesh1_pg.C_chr_1001539,0
jgi|Pilcr1|811464|fgenesh1_kg.00003_#_395_#_Locus855v1rpkm214.41,0
jgi|Pisti1|83068|gw1.23.622.1,0
jgi|Melli2_A|3190069|fgenesh1_kg.3_#_83633_#_TRINITY_GG_43887_c1_g1_i1,0
jgi|Sphst1|42339|fgenesh1_pg.5_#_111,0
jgi|Metro1|8312|MAA_09534T0,0
jgi|Hydpi2|93127|e_gw1.18.315.1,0
jgi|Verda1|8938|VDAG_03694T0,0
jgi|Glotr1_1|73687|estExt_Genewise1Plus.C_00004_t20097,0
jgi|Colgr1|3580|GLRG_05705T0,0
jgi|Physo3|295759|fgenesh1_pg.2_#_321,0
tr|H3H4J7|H3H4J7_PHYRM,0
NCU16569T0,0
tr|K3WIY5|K3WIY5_GLOUD,0
jgi|Ectsil1|17591|rna8199,0
jgi|Batde5|28166|fgenesh1_pg.C_scaffold_16000196,0
jgi|Lacbi2|452291|gm1.16735_g,0
jgi|Metro1|10106|MAA_06156T0,0
AO090012000350,0
PGT21_014608-T1,0
tr|H3G5Z2|H3G5Z2_PHYRM,0
NFTN_EGTN_4338|0,0
jgi|Physo3|284249|fgenesh1_kg.1_#_284_#_scaffold_1:6201650-6205414,0
jgi|Phyinf1|14899|rna14353,0
jgi|Paxin1|139729|estExt_Genewise1.C_4720003,0
jgi|Colhig2|4988|CH63R_03780T0,0
jgi|Nemde1|12039|g1707.t1,0
jgi|Tulca1|31234|gm1.14789_g,0
jgi|Usthor1|87897|UHOR_01941,0
jgi|Malgl1|2089|MGL_2088,0
jgi|Glotr1_1|78035|estExt_Genewise1Plus.C_00009_t10426,0
jgi|Usthor1|84571|UHOR_01064,0
jgi|Copci1|3776|CC1G_04337T0,0
tr|H3GMK8|H3GMK8_PHYRM,0
jgi|Gymlu1|174825|e_gw1.52.193.1,0
NFTN_EGTN_2395|0,0
NFTN_EGTN_1790|0,0
jgi|Plicr1|58386|fgenesh1_pm.22_#_87,0
jgi|Tulca1|72627|e_gw1.62.101.1,0
jgi|Sphst1|51340|fgenesh1_pg.110_#_24,0
jgi|Fompi3|87820|Fompi1.gm1.5911_g,0
jgi|Glotr1_1|45373|e_gw1.00010.858.1,0
jgi|Usthor1|81689|UHOR_06682,0
jgi|Colgr1|4398|GLRG_06483T0,0
jgi|Paxru1|452080|CE270060_1350,0
jgi|Lacbi2|309019|Lacbi1.eu2.Lbscf0003g06580,0
tr|A0A090BGL6|A0A090BGL6_HYAAE,0
jgi|Suilu1|12978|gm1.5693_g,0
jgi|Cocmi1|6717|gm1.6717_g,0
evm.model.pcontig_020.99,0
jgi|Usthor1|82587|UHOR_07579,0
jgi|Fusox2|23713|FOXG_05784T0,0
jgi|Clafu1|190899|scf7180000130363_G570,0
jgi|Lacbi2|321639|Lacbi1.fgenesh3_pg.C_scaffold_2000173,0
jgi|Lepmu1|10025|Lema_T053540.1,0
jgi|Nemde1|12448|g8646.t1,0
NFTN_EGTN_4368|0,0
jgi|Fompi3|1024511|fgenesh1_kg.41_#_30_#_isotig03933,0
NFTN_EGTN_250|0,0
jgi|Gymlu1|63923|fgenesh1_pg.86_#_34,0
XP_008892541.1,0
jgi|Batde5|27515|fgenesh1_pg.C_scaffold_13000226,0
jgi|Physo3|341590|gm1.21165_g,0
jgi|Fusox2|3084|FOXG_08464T1,0
jgi|Maggr1|121336|MGG_09609T0,0
PGT21_016450-T1,0
jgi|Venin1|19013|atg988.t1,0
jgi|Amamu1|84848|e_gw1.91.46.1,0
tr|M4BMJ5|M4BMJ5_HYAAE,0
jgi|Copci1|10504|CC1G_12510T0,0
tr|H3GSG5|H3GSG5_PHYRM,0
jgi|Fusgr1|1245|FGSG_01060T0,0
jgi|Conpu1|51056|e_gw1.3.190.1,0
jgi|Fusox2|8094|FOXG_11851T0,0
jgi|Maggr1|121329|MGG_14369T0,0
jgi|Nemde1|7965|g5255.t1,0
jgi|Cocvi1|53984|gw1.108.35.1,0
jgi|Maggr1|117004|MGG_02987T0,0
jgi|Lepmu1|4439|Lema_T101110.1,0
jgi|Tulca1|204764|CE117519_3292,0
jgi|Maggr1|110470|MGG_08429T0,0
jgi|Verda1|6022|VDAG_09800T0,0
PGT21_015325-T1,0
jgi|Lacbi2|300552|Lacbi1.eu2.Lbscf0001g00010,0
jgi|Dacsp1|113570|estExt_Genemark1.C_2_t10311,0
tr|M4BZQ2|M4BZQ2_HYAAE,0
evm.model.pcontig_016.159,0
jgi|Phyinf1|13658|rna14620,0
jgi|Sclci1|345665|CE199050_643,0
jgi|Phyca11|510788|fgenesh2_kg.PHYCAscaffold_66_#_62_#_4098839:1,0
jgi|Hydpi2|105034|fgenesh1_kg.1_#_775_#_Locus16142v1rpkm2.50,0
jgi|Paxru1|836090|fgenesh1_kg.4398_#_2_#_Locus14047v3rpkm0.47,0
jgi|Maggr1|115711|MGG_00527T0,0
jgi|Claok1|6657|g17186.t1,0
jgi|Hebcy2|438889|fgenesh1_kg.1_#_1152_#_Locus3117v1rpkm21.63,0
jgi|Botci1|1484|BC1T_12753,0
jgi|Phyinf1|9497|rna6881,0
jgi|Cryne_JEC21_1|5298|CNG01090.t01,0
jgi|Phyinf1|9561|rna6946,0
jgi|Stano2|5488|SNOG_12007.3,0
jgi|Maggr1|118375|MGG_15277T0,0
AO090026000257,0
jgi|Hebcy2|446573|fgenesh1_kg.16_#_390_#_Locus7596v1rpkm4.26,0
NFTN_EGTN_1883|0,0
jgi|Phyca11|100260|e_gw1.4.743.1,0
NFTN_EGTN_3245|0,0
jgi|Stano2|4720|SNOG_01189.3,0
NFTN_EGTN_4788|0,0
jgi|Fusgr1|9495|FGSG_08727T0,0
jgi|Mycgr3|108774|estExt_fgenesh1_pg.C_chr_30668,0
jgi|Claok1|9836|g9144.t1,0
jgi|Cormi1|7256|CCM_07275m.01,0
jgi|Colgr1|587|GLRG_03430T0,0
jgi|Dicsq1|29247|gw1.13.310.1,0
jgi|Stehi1|104930|estExt_Genewise1Plus.C_19_t10169,0
jgi|Clafu1|197379|scf7180000130988_G11137,0
jgi|Conpu1|153853|gm1.5844_g,0
jgi|Cocmi1|36376|fgenesh1_pm.56_#_36,0
jgi|Phyinf1|9940|rna6817,0
XP_012200421.1,0
evm.model.hcontig_016_024.32,0
jgi|Colhig2|8822|CH63R_07614T0,0
jgi|Physo3|285270|fgenesh1_kg.3_#_46_#_159183,0
jgi|Glotr1_1|61700|estExt_Genewise1.C_00008_t10330,0
jgi|Ectsil1|31799|rna16121,0
jgi|Colhig2|4518|CH63R_03310T0,0
jgi|Lepmu1|4109|Lema_T105490.1,0
jgi|Undpi1|2879|HiC_scaffold_14.g06256.m1,0
jgi|Melli2_B|178461|CE178460_4237,0
jgi|Rhoto_IFO0880_4|14073|fgenesh1_kg.5_#_981_#_TRINITY_DN1926_c1_g1_i2_mRNA,0
jgi|Paxru1|8528|gm1.775_g,0
jgi|Physo3|553409|estExt_Genewise1Plus.C_1_t210409,0
tr|H3GKN4|H3GKN4_PHYRM,0
jgi|Cocsa1|195142|estExt_fgenesh1_pm.C_1_t10326,0
jgi|Cocsa1|32982|fgenesh1_kg.2_#_118_#_Locus5871v1rpkm18.29,0
NFTN_EGTN_1239|0,0
jgi|Paxin1|10795|gm1.5366_g,0
jgi|Cocsa1|141970|estExt_Genewise1Plus.C_6_t40044,0
jgi|Amath1|75649|fgenesh1_pm.37_#_13,0
EGZ21284,0
jgi|Maggr1|110524|MGG_08491T0,0
PGT21_033255-T1,0
jgi|Altal1|930469|e_gw1.5.577.1,0
jgi|Cormi1|6285|CCM_06303m.01,0
jgi|Blugr1|23789|BGHDH14_bgh01405,0
jgi|Clafu1|186385|scf7180000128347_G3258,0
jgi|Clafu1|196258|scf7180000130902_G11623,0
jgi|Rhoto_IFO0880_4|11235|fgenesh1_kg.15_#_558_#_TRINITY_DN152_c0_g2_i1_mRNA,0
jgi|Blugr1|23768|BGHDH14_bgh00020,0
jgi|Fusgr1|6781|FGSG_05842T0,0
tr|F0WCU8|F0WCU8_9STRA,0
jgi|Gymlu1|37151|fgenesh1_kg.6_#_122_#_Locus4610v3rpkm0.27_PRE,0
jgi|Cocsa1|36671|fgenesh1_kg.7_#_98_#_Locus10049v1rpkm9.48,0
jgi|Colhig2|1794|CH63R_13460T0,0
tr|M4BIS8|M4BIS8_HYAAE,0
jgi|Fusgr1|7399|FGSG_06397T0,0
jgi|Fusox2|19898|FOXG_03944T0,0
jgi|Punst1|44352|fgenesh1_pg.6_#_82,0
jgi|Claok1|9256|g8862.t1,0
jgi|Gymlu1|248336|gm1.13546_g,0
jgi|Wolco1|80969|e_gw1.13.2.1,0
jgi|Botci1|8547|BC1T_06235,0
PGT21_026200-T1,0
jgi|Colhig2|6948|CH63R_05740T0,0
jgi|Botci1|6976|BC1T_16112,0
jgi|Verda1|3286|VDAG_07768T0,0
jgi|Venin1|18910|atg4963.t1,0
jgi|Tulca1|18320|gm1.1875_g,0
jgi|Wolco1|166317|estExt_Genemark1.C_120121,0
XP_012193728.1,0
jgi|Venin1|17016|atg3912.t1,0
tr|M4BCA4|M4BCA4_HYAAE,0
jgi|Ectsil1|21990|rna6513,0
jgi|Cormi1|3527|CCM_03536m.01,0
PGT21_022860-T1,0
jgi|Lacbi2|593762|e_gw1.4.3736.1,0
p3_t237631_Ust_maydi_v2@um02854@3312,0
jgi|Aspni7|1184088|estExt_Genemark1.C_chr_401_t10335,0
jgi|Trave1|17896|fgenesh1_pg.2_#_775,0
XP_012209210.1,0
jgi|Maggr1|111086|MGG_10705T0,0
jgi|Lacam1|360114|CE224369_1241,0
jgi|Undpi1|1462|HiC_scaffold_11.g04853.m1,0
jgi|Sphst1|33213|fgenesh1_kg.84_#_40_#_Locus4198v1rpkm45.35,0
jgi|Metro1|4132|MAA_05675T0,0
jgi|Phyinf1|5251|rna8856,0
jgi|Phyinf1|789|rna18264,0
PGT21_032648-T1,0
jgi|Colhig2|6540|CH63R_05332T0,0
jgi|Fusox2|7380|FOXG_11375T0,0
jgi|Stano2|8069|SNOG_14700.3,0
tr|A0A090BBB6|A0A090BBB6_HYAAE,0
NFTN_EGTN_4134|0,0
jgi|Lacbi2|604530|e_gw1.9.217.1,0
evm.model.pcontig_022.163,0
jgi|Clafu1|186502|scf7180000128495_G13344,0
tr|H3HDP3|H3HDP3_PHYRM,0
PVIT_0000381.T1,0
EGZ06929,0
jgi|Maggr1|118106|MGG_05788T0,0
jgi|Copci1|4980|CC1G_05776T0,0
jgi|Usthor1|82384|UHOR_08590,0
jgi|Fusox2|25636|FOXG_19478T0,0
NFTN_EGTN_3552|0,0
jgi|Colgr1|8384|GLRG_02468T0,0
jgi|Lacbi2|572813|e_gw1.1.5882.1,0
jgi|Pilcr1|821700|fgenesh1_kg.00031_#_134_#_Locus35209v4rpkm0.21,0
jgi|Wolco1|147595|gm1.540_g,0
jgi|Phyca11|509937|fgenesh2_kg.PHYCAscaffold_51_#_64_#_Contig1782.1,0
XP_008908214.1,0
jgi|Plicr1|46252|fgenesh1_kg.18_#_161_#_Locus21722v11rpkm0.14,0
NFTN_EGTN_2148|0,0
jgi|Colhig2|8428|CH63R_07220T0,0
jgi|Cryne_JEC21_1|5259|CNG00700.t01,0
jgi|Sphst1|47177|fgenesh1_pg.40_#_42,0
jgi|Cocsa1|82312|e_gw1.3.501.1,0
jgi|Pismi1|684553|fgenesh1_kg.129_#_37_#_FWMTHQO01BLL4Z,0
jgi|Melli2_A|788350|CE770834_1833,0
jgi|Lacam1|674914|fgenesh1_kg.23_#_4_#_Locus11346v1rpkm4.96,0
jgi|Altal1|574306|CE574305_9518,0
APA16046.1,0
jgi|Colgr1|10495|GLRG_01885T0,0
NFTN_EGTN_3427|0,0
NFTN_EGTN_1828|0,0
NFTN_EGTN_2492|0,0
jgi|Colhig2|4677|CH63R_03469T0,0
jgi|Copci1|9512|CC1G_11194T0,0
tr|F0WIE1|F0WIE1_9STRA,0
jgi|Fusox2|1197|FOXG_00607T0,0
jgi|Copci1|2038|CC1G_02351T0,0
jgi|Ectsil1|29827|rna7677,0
jgi|Ectsil1|26010|rna1783,0
jgi|Conpu1|104822|estExt_Genewise1.C_6_t30149,0
jgi|Gymlu1|65299|fgenesh1_pg.157_#_9,0
NFTN_EGTN_1735|0,0
jgi|Pisti1|1001355|fgenesh1_kg.33_#_97_#_Locus10732v2rpkm5.67,0
jgi|Glotr1_1|94582|fgenesh1_pg.00009_#_278,0
XP_012194859.1,0
jgi|Maggr1|118913|MGG_04662T0,0
NFTN_EGVN_1175|0,0
tr|M4BJP8|M4BJP8_HYAAE,0
jgi|Sclci1|1207271|fgenesh1_kg.2_#_137_#_Locus10869v5rpkm0.37_PRE,0
jgi|Mycgr3|93000|fgenesh1_pg.C_chr_5000074,0
jgi|Plicr1|38992|fgenesh1_kg.5_#_163_#_Locus207v1rpkm815.98,0
jgi|Maggr1|114019|MGG_06662T0,0
jgi|Undpi1|12008|HiC_scaffold_4.g01707.m1,0
jgi|Clafu1|184927|scf7180000127330_G5610,0
NFTN_EGTN_4132|0,0
evm.model.hcontig_225_001.1,0
jgi|Venin1|19994|atg7268.t1,0
jgi|Sphst1|174853|e_gw1.75.82.1,0
jgi|Trave1|25656|fgenesh1_kg.1_#_477_#_isotig06167,0
jgi|Maggr1|110477|MGG_08436T0,0
jgi|Nemde1|12874|g8064.t1,0
jgi|Maggr1|120755|MGG_08373T0,0
evm.model.pcontig_005.51,0
jgi|Hypsu1|143827|e_gw1.61.14.1,0
jgi|Metro1|11663|MAA_09636T0,0
XP_008901245.1,0
jgi|Pismi1|688227|fgenesh1_kg.270_#_37_#_Locus2595v2rpkm70.74,0
jgi|Fompi3|1021752|fgenesh1_kg.5_#_9_#_isotig00511,0
jgi|Pilcr1|24417|gw1.00007.55.1,0
jgi|Picst3|67514|estExt_fgenesh1_pg.C_chr_4.10201,0
jgi|Pilcr1|85528|fgenesh1_pg.00008_#_120,0
jgi|Botci1|7136|BC1T_05765,0
NFTN_EGTN_909|0,0
XP_012196293.1,0
jgi|Physo3|311814|fgenesh1_pm.2_#_1282,0
jgi|Conpu1|82369|fgenesh1_kg.6_#_359_#_isotig05112,0
jgi|Phyca11|541441|estExt2_Genewise1Plus.C_PHYCAscaffold_60788,0
jgi|Amath1|65347|fgenesh1_kg.92_#_28_#_isotig22483,0
jgi|Lepmu1|6095|Lema_T020690.1,0
jgi|Pismi1|480498|CE356046_17597,0
jgi|Hypsu1|167926|estExt_Genewise1.C_570033,0
jgi|Cocsa1|51176|gw1.12.307.1,0
jgi|Hypsu1|209214|gm1.13299_g,0
jgi|Fusox2|20699|FOXG_04453T0,0
jgi|Aspni7|1117337|estExt_Genewise1Plus.C_chr_202_t20443,0
jgi|Fusgr1|12405|FGSG_11229T0,0
jgi|Colhig2|1669|CH63R_01669T0,0
jgi|Colgr1|5918|GLRG_07697T0,0
jgi|Sclci1|110548|e_gw1.14.136.1,0
jgi|Venin1|20438|atg6707.t1,0
jgi|Punst1|136316|gm1.7541_g,0
jgi|Hydpi2|106940|fgenesh1_kg.3_#_611_#_Locus2419v1rpkm105.26,0
jgi|Suilu1|83669|e_gw1.109.45.1,0
jgi|Verda1|6201|VDAG_09853T0,0
jgi|Trave1|130750|e_gw1.10.598.1,0
jgi|Clafu1|186112|scf7180000128021_G6925,0
jgi|Colhig2|4008|CH63R_02800T0,0
NFTN_EGTN_888|0,0
jgi|Metro1|2772|MAA_00118T0,0
PGT21_031436-T1,0
jgi|Trave1|30445|fgenesh1_kg.9_#_151_#_isotig03818,0
jgi|Cocmi1|105638|e_gw1.175.2.1,0
jgi|Lacam1|111176|e_gw1.278.44.1,0
jgi|Mycgr3|63538|estExt_Genewise1.C_chr_110205,0
jgi|Venin1|22251|atg7751.t1,0
jgi|Clafu1|188876|scf7180000130108_G9914,0
jgi|Claok1|202|g12380.t2,0
